Date,Open,High,Low,Close,Volume
2023-07-31,178.61,184.23,176.66,182.35,99854633
2023-08-31,180.85,181.375,174.93,180.02,140446026
2023-09-30,180.8,181.12,171.265,171.45,122807360
2023-10-31,170.23,186.36,168.3,184.09,222534517
2023-11-30,183.91,189.99,179.11,188.75,143767716
2023-12-31,188.805,193.1823,183.1513,191.17,153605636
2024-01-31,191.44,191.89,185.45,188.45,124735494
2024-02-29,189.71,191.36,183.78,189.31,118521138
2024-03-31,190.27,206.05,189.44,205.72,162616609
2024-04-30,208.68,225.09,206.29,211.87,254347746
2024-05-31,212.96,225.66,210.71,212.96,141708419
2024-06-30,215.92,219.97,211.54,215.01,108836267
2024-07-31,215.25,229.65,214.485,226.55,138677674
2024-08-31,226.74,234.01,220.11,231.29,147220567
2024-09-30,230.38,247.37,228.52,243.06,130625791
2024-10-31,245.2,257.71,240.63,253.51,145961544
2024-11-30,254.33,254.86,236.1326,245.59,152757174
2024-12-31,244.46,251.26,238.73,242.13,115487720
2025-01-31,244.17,259.99,242.05,258.56,141392444
2025-02-28,259.765,272.32,259.5236,263.27,178992754
2025-03-31,265.07,288.39,265.07,288.14,181030100
2025-04-30,288.54,317.63,272.58,303.77,354296201
2025-05-31,297.41,315.62,291.78,303.6,235251139
2025-06-30,309.21,317.6,299.89,304.83,199603432
2025-07-31,308.555,316.24,300.955,302.96,202609893
2025-08-31,308.62,313.53,307.45,313.05,65676506
