Date,Open,High,Low,Close,Volume
2017-11-30,15.95,16.41,15.4,15.51,155242568
2017-12-31,15.42,16.15,14.74,15.99,163992929
2018-01-31,16.13,16.64,15.791,16.35,188687693
2018-02-28,16.16,16.275,15.26,15.46,168249804
2018-03-31,15.33,15.9,15.19,15.41,164569741
2018-04-30,15.62,16.35,15.26,15.38,192183508
2018-05-31,15.3,15.85,15.12,15.46,154581738
2018-06-30,15.46,16.28,14.985,15.15,189005283
2018-07-31,14.96,15.25,14.35,14.61,166260214
2018-08-31,14.55,14.635,13.51,13.65,184689622
2018-09-30,13.23,13.84,13.11,13.73,179108388
2018-10-31,13.5332,14.02,13.385,13.41,194565341
2018-11-30,13.72,14.01,13.11,13.32,155845683
2018-12-31,13.63,14.56,13.48,14.52,179353453
2019-01-31,14.46,15.19,14.3,15.05,189376151
2019-02-28,15.05,15.21,14.55,14.63,119969739
2019-03-31,14.49,14.61,14.04,14.18,167271596
2019-04-30,14.24,14.35,13.83,14.02,147671193
2019-05-31,13.89,14.03,13.39,13.65,149786945
2019-06-30,13.77,14.5367,13.72,14.33,239658760
2019-07-31,14.24,15.59,13.95,15.21,400066759
2019-08-31,15,17.41,14.98,17.15,555029437
2019-09-30,17.59,18.35,15.83,15.92,578371244
2019-10-31,15.96,17.11,15.9137,16.92,387056844
2019-11-30,16.86,16.97,15.55,15.92,257157773
2019-12-31,15.8,16.86,15.44,16.68,233540304
2020-01-31,16.84,17.21,16.27,16.82,306766340
2020-02-29,16.61,17.69,15.28,15.53,376330044
2020-03-31,15.61,16.31,10.86,13.05,857083150
2020-04-30,13,14.795,12.87,13.98,421443158
2020-05-31,13.9,16.7,13.73,16.66,614527227
2020-06-30,16.86,17.1,15.79,17.01,585398565
2020-07-31,17.01,23.25,16.615,22.65,1162308160
2020-08-31,22.59,27.39,22.38,26.23,1482387425
2020-09-30,26.73,26.75,20.45,21.64,939376644
2020-10-31,22.01,23.53,21.27,21.99,561570197
2020-11-30,22.27,23.96,20.6,21.05,499141341
2020-12-31,21.93,24.84,21.8505,24.57,559943669
2021-01-31,25.54,25.74,22.74,24.99,878331295
2021-02-28,27.76,27.98,24.06,24.66,1060579539
2021-03-31,24.96,25.0404,22.1301,22.7,665988147
2021-04-30,22.87,24.735,22.8,24.01,401972810
2021-05-31,24.6111,26.39,24.21,25.9,544372069
2021-06-30,26.38,26.43,23.75,24.22,533832649
2021-07-31,24.34,24.69,22.69,23.63,429499780
2021-08-31,23.47,24.0699,21.195,22.14,433357022
2021-09-30,22.36,23.04,19.83,20.52,597896813
2021-10-31,20.81,22.98,20.65,22.09,509856318
2021-11-30,22.24,23.5,20.99,21.06,507060736
2021-12-31,20.98,21.5861,19.8,21.51,432873839
2022-01-31,21.04,22.84,20.35,20.8,584103176
2022-02-28,21.17,23.4,20.34,22.62,624578987
2022-03-31,22.84,24.9,22.21,22.88,876169700
2022-04-30,22.59,24.1553,20.99,21.04,702092135
2022-05-31,20.63,21.33,19.01,19.84,642261855
2022-06-30,20.19,20.64,18.64,18.64,506254675
2022-07-31,18.1,18.73,16.73,18.7,506090712
2022-08-31,18.72,19.22,16.58,16.58,457329559
2022-09-30,16.39,18.435,16.19,17.5,380718418
2022-10-31,18.47,19.56,16.662,17.62,401042637
2022-11-30,18.321,20.43,17.44,20.43,370976622
2022-12-31,20.63,22.35,20.27,22.02,381910974
2023-01-31,22.45,22.54,20.93,21.83,333270721
2023-02-28,21.8,22.52,18.89,19.22,333625779
2023-03-31,19.28,22.2,18.38,22.12,449615405
2023-04-30,21.96,23.89,21.9249,23,379776798
2023-05-31,23.691,23.94,20.84,21.61,408918523
2023-06-30,21.59,22.516,20.45,20.89,292370260
2023-07-31,21.05,23.155,20.6714,22.69,291066635
2023-08-31,22.31,22.94,20.52,22.39,318808237
2023-09-30,22.61,22.7009,20.275,20.34,305314105
2023-10-31,19.69,21.72,18.97,20.98,447480725
2023-11-30,20.82,23.145,20.1,23.13,330941052
2023-12-31,23.09,23.3712,20.6123,21.78,366075443
2024-01-31,21.89,21.99,20.07,20.91,328790350
2024-02-29,20.94,21.5,20.11,20.73,305444186
2024-03-31,20.8,23.45,20.64,22.75,426174084
2024-04-30,23.187,27.24,22.63,24.05,939177128
2024-05-31,24.18,29.56,23.87,25.07,656880967
2024-06-30,27.82,28.63,26.09,26.57,383464947
2024-07-31,26.72,28.91,24.93,26.39,381506432
2024-08-31,26.53,27.46,24.25,26.35,387207715
2024-09-30,25.83,29.465,25.27,28.41,413000221
2024-10-31,28.78,31.8,27.47,29.81,579678866
2024-11-30,30.06,30.185,27.315,27.92,346018251
2024-12-31,27.86,29.43,26.19,26.33,402948320
2025-01-31,26.73,28.9,26.7,28.51,382720282
2025-02-28,28.56,30.275,28.04,28.31,391769131
2025-03-31,28.86,31.41,28.64,30.99,433347005
2025-04-30,30.87,30.9651,26.57,29.6,582842429
2025-05-31,29.41,30.525,29.04,30,279714840
2025-06-30,30.865,33.865,30.72,32.81,487934870
2025-07-31,32.9294,35.91,32.71,33.32,511530908
2025-08-31,33.77,34.99,33.39,34.88,89494005
