Date,Open,High,Low,Close,Volume
2005-02-28,85.1229,85.1883,84.5347,84.6961,387406.22429238
2005-03-31,84.6307,85.5834,83.5286,84.8862,4795481.7091893
2005-04-30,84.9852,86.5865,83.9702,86.1439,3968396.8168052
2005-05-31,85.8547,86.5865,85.2388,86.4588,2988357.163488
2005-06-30,86.227,86.9509,84.8674,86.4152,3522537.0261478
2005-07-31,85.72,85.7834,83.3355,83.7355,3479507.4862604
2005-08-31,83.281,85.3101,82.5195,85.3002,4083100.5171814
2005-09-30,84.9575,85.422,84.3,84.8327,4457934.4532947
2005-10-31,84.5178,84.5267,82.8413,83.4701,4329144.7410463
2005-11-30,83.281,83.8098,82.4026,83.2711,4044732.3172325
2005-12-31,82.4531,83.2711,81.9174,82.8581,4395778.8782177
2006-01-31,82.7502,83.3988,82.2075,82.8839,6649870.9896875
2006-02-28,82.8096,83.1641,81.9451,82.8839,3801499.4387726
2006-03-31,82.7769,82.8413,80.8429,81.1113,4890410.0586088
2006-04-30,80.3943,80.8657,79.6932,80.5043,5489380.1228404
2006-05-31,80.1111,80.7459,79.4773,80.3438,4941038.5116325
2006-06-30,79.9022,80.637,79.2169,80.2408,6308396.5346983
2006-07-31,79.6041,81.1668,79.1466,80.9964,4557589.7811051
2006-08-31,80.433,81.9887,80.433,81.8837,4928115.8151002
2006-09-30,81.3222,81.8748,80.426,81.5124,4267500.1360751
2006-10-31,81.1608,81.3737,79.5417,81.0875,5277074.0634786
2006-11-30,80.6667,81.5837,80.1022,81.4985,4948483.9317726
2006-12-31,81.5124,81.9174,79.314,79.6209,6148688.0819304
2007-01-31,80.0606,80.1695,78.7921,79.8061,5658134.5641631
2007-02-28,79.8705,81.7401,79.2971,81.3807,5592139.6445353
2007-03-31,81.3668,81.9253,80.3597,81.4232,4285083.1627236
2007-04-30,81.5361,82.4026,79.9309,81.6678,4149691.231992
2007-05-31,81.447,81.4628,79.9893,80.2884,4596318.4876307
2007-06-30,79.7734,79.9378,78.3366,79.7635,5986988.2595008
2007-07-31,79.4367,81.2381,78.7554,81.2291,5222446.7139738
2007-08-31,80.7944,81.7154,79.7824,81.5361,5277552.7192695
2007-09-30,81.3301,82.8007,81.038,82.2234,4145316.6815991
2007-10-31,81.8837,83.6484,81.2064,82.8413,4759986.4538082
2007-11-30,82.8839,87.9184,82.8839,85.9844,8574617.6223383
2007-12-31,85.9844,86.2033,83.8019,85.2625,6722603.4439925
2008-01-31,85.4388,89.1097,85.1803,88.3106,10931258.202633
2008-02-29,88.17,89.1196,85.9765,89.1097,14542686.86023
2008-03-31,88.8067,90.3327,87.1827,88.5681,17980110.000316
2008-04-30,87.7758,88.3443,85.623,86.3162,13199704.938719
2008-05-31,86.3162,87.8917,85.3101,86.0488,13006602.670867
2008-06-30,85.4477,87.1906,84.3485,86.9074,12373042.152074
2008-07-31,86.9074,87.9798,84.7436,85.7993,14661499.527722
2008-08-31,84.9417,86.235,84.0187,85.7111,11849300.822981
2008-09-30,84.7278,85.8963,81.5767,81.6361,18348927.414906
2008-10-31,81.7946,82.6819,67.804,74.4398,25888964.879144
2008-11-30,74.7894,77.4344,73.0534,75.0924,17051836.869804
2008-12-31,75.542,82.362,75.2528,79.9725,18455991.809252
2009-01-31,80.1379,81.2915,77.8949,79.9378,21433589.315668
2009-02-28,80.1695,81.4143,78.184,78.184,29510920.934673
