Date,Open,High,Low,Close,Volume
2019-04-30,107.19,107.95,106.08,106.89,3353516
2019-05-31,107,107.369,105.81,106.44,3516391
2019-06-30,106.62,108.55,106.46,108.27,4743364
2019-07-31,107.98,107.99,105.23,105.27,3829651
2019-08-31,105,106.89,104.22,104.5,4689641
2019-09-30,104.02,105.37,103.48,103.56,2935396
2019-10-31,103.48,106.035,103.41,105.87,4319443
2019-11-30,105.85,106.05,104.26,104.51,2567159
2019-12-31,104.71,106.47,104.707,106.3,2408611
2020-01-31,105.95,106.16,104.11,105.04,1275444
2020-02-29,104.79,104.79,102.066,104.5,1918680
2020-03-31,105.25,108.57,100.64,104.3,5011173
2020-04-30,103.37,103.86,101.73,103.54,1936175
2020-05-31,103.72,105.11,101.7373,104.78,1802752
2020-06-30,104.99,107.82,104.94,105.99,2402336
2020-07-31,105.9,111.71,105.9,111.06,3419422
2020-08-31,110.41,112.76,110.307,112.42,3778371
2020-09-30,113,113.039,109.32,110.37,2374587
2020-10-31,110.48,111.79,109.5,109.54,4958075
2020-11-30,109.44,112.8,109.32,112.13,1833400
2020-12-31,112.62,115.56,112.5945,114.74,1461526
2021-01-31,115.59,115.86,113.18,113.87,1971060
2021-02-28,113.55,114.81,112.21,113.14,1964187
2021-03-31,113.03,113.4,109.74,109.87,1962007
2021-04-30,110.18,113.62,110.01,112.58,2345003
2021-05-31,112.87,114.6599,112.27,114.05,1090803
2021-06-30,114.4,114.63,110.71,110.81,1081199
2021-07-31,110.95,111.06,109.8,110.78,816009
2021-08-31,110.91,111.1,108.94,110.18,709111
2021-09-30,110.5,111.019,107.78,107.97,1669888
2021-10-31,108.18,108.9,107.38,107.64,2200633
2021-11-30,107.9,108.15,104.135,105.5,1128835
2021-12-31,105.56,105.83,104.4,105.76,808351
2022-01-31,105.22,106.69,103.395,104.39,1718488
2022-02-28,104.55,106.7488,103.12,104.06,1622913
2022-03-31,103.54,103.57,100.67,102.5888,2027961
2022-04-30,102.36,102.49,97.14,97.75,2438357
2022-05-31,97.3,99.51,95.92,99.35,2425668
2022-06-30,99.28,99.5,95.87,96.91,3061794
2022-07-31,96.2,96.49,92.0325,94.44,3734386
2022-08-31,94.72,95.779,91.53,92.78,3604512
2022-09-30,92.21,93.65,88.37,90.44,4923875
2022-10-31,90.21,93.089,89.11,91.24,5503927
2022-11-30,91.59,96.4,89.92,96.02,4456827
2022-12-31,96.88,98.86,96.4301,98.8,3334815
2023-01-31,97.56,100.79,96.92,100.34,2472018
2023-02-28,100.62,101.52,97.28,97.64,2041868
2023-03-31,98.45,100.86,97.09,100.19,1914182
2023-04-30,100.35,102.44,99.99,101.81,1355391
2023-05-31,101.79,102.35,98.25,98.71,1528159
2023-06-30,98.82,101.5,98.46,100.81,2009219
2023-07-31,100.67,103.84,99.98,101.6,1086666
2023-08-31,101.25,101.9,99.4807,100.25,1283386
2023-09-30,100.26,100.42,96.945,97.7,1541335
2023-10-31,97.03,98.64,96.42,97.8072,1520710
2023-11-30,97.16,101.72,97.04,100.62,850942
2023-12-31,100.23,102.7699,99.14,102.04,860439
2024-01-31,101.03,101.42,99.8,99.88,790753
2024-02-29,99.87,100.34,98.83,99.86,463906
