Date,Open,High,Low,Close,Volume
2019-10-31,91.12,95.04,85.12,90.4,65906854
2019-11-30,91.6,98,91.52,92.96,57698183
2019-12-31,94.24,104.16,92.72,102.48,35904853
2020-01-31,102.4,106.56,85.6,86.72,62465715
2020-02-29,85.96,91.4,73.36,75.6,75723653
2020-03-31,77.36,81.4,32.24,33.68,266605233
2020-04-30,33.92,48.16,16.88,19.12,767721365
2020-05-31,19.12,27.49,18.36,25.88,263431071
2020-06-30,25.72,29.42,25.36,28.06,218069781
2020-07-31,28.3,30.22,27.9,29.07,120355830
2020-08-31,29.15,31.19,29.03,30.58,106340296
2020-09-30,30.64,30.94,26.2715,28.29,101881363
2020-10-31,27.76,29.31,24.75,25.25,113254663
2020-11-30,25.16,31.68,25.14,30.97,111317200
2020-12-31,30.9,33.67,30.34,33.01,107787079
2021-01-31,33,36.32,32.24,35.18,107218964
2021-02-28,35.77,42.77,35.25,41.31,105767581
2021-03-31,41.3,44.64,39.27,40.53,173302606
2021-04-30,41.47,44.61,39.52,43.27,121660683
2021-05-31,43.56,45.93,42.32,45.42,106130483
2021-06-30,46.58,50.365,45.97,49.88,114439116
2021-07-31,51.21,51.4,45.021,50.66,105683824
2021-08-31,50.35,50.43,43.42,48.04,105374640
2021-09-30,47.36,53.5155,47.1998,52.56,101278978
2021-10-31,52.62,58.69,52.34,57.15,105616000
2021-11-30,57.91,58.04,46.47,47.91,150350571
2021-12-31,49.09,55.73,46.16,54.36,140970765
2022-01-31,53.97,62.99,53.94,62.48,109383080
2022-02-28,61.91,70.24,61.58,67.48,141865403
2022-03-31,70.34,87.84,67.73,74.12,277724109
2022-04-30,73.37,81.7,71.08,77.16,119972670
2022-05-31,75.38,88.32,74.22,85.47,89201430
2022-06-30,86.71,92.2,78.49,80.35,98248412
2022-07-31,82.1,82.455,69.51,78.05,100235893
2022-08-31,74.79,78.96,70.42,73.11,91812815
2022-09-30,72.09,73.72,63.15,65.28,85959049
2022-10-31,68.6,76.11,67.17,71.53,63992787
2022-11-30,73.8,77.72,65,70.23,88224860
2022-12-31,71.64,72.14,61.81,70.11,93508244
2023-01-31,68.64,72.25,63.93,69.32,53187524
2023-02-28,69.21,70.43,63.67,67.21,53327070
2023-03-31,67.14,70.521,57.83,66.44,110425050
2023-04-30,69.93,72.65,65.16,67.5,64349827
2023-05-31,66.34,66.93,59.78,60.63,93277186
2023-06-30,60.66,65.37,60.02,63.55,75965457
2023-07-31,63.82,73.29,63.12,73.17,46773298
2023-08-31,72.68,75.36,70.43,75.06,66353570
2023-09-30,76,83.29,75.94,80.86,67805992
2023-10-31,81.18,81.98,73.34,75.02,113170162
2023-11-30,76.66,76.72,67.45,70.14,97039216
2023-12-31,70.93,71.5925,63.84,66.65,94482516
2024-01-31,67.56,73.1866,65.48,70.92,110267221
2024-02-29,71.59,74.74,66.85,73.36,91537648
2024-03-31,74.74,78.94,72.37,78.73,72406055
2024-04-30,79.08,83.41,77.57,78.38,107240904
2024-05-31,77.37,78.38,73.88,75.66,63365974
2024-06-30,73.93,80.04,70.445,79.59,41372684
2024-07-31,80.21,82.6,74,77.74,49758950
2024-08-31,77.79,79.17,71.73,74.34,73319859
2024-09-30,72.15,73.86,66.02,69.92,65256892
2024-10-31,69.34,79.31,69.14,73.08,114784796
2024-11-30,73.63,75.56,69.56,71.61,57629859
2024-12-31,71.9,75.75,69.99,75.55,46489294
2025-01-31,76.85,84.58,76.76,78.02,61979236
2025-02-28,78.39,78.77,73.41,75.22,52640578
2025-03-31,75.354,77.72,70.09,77.33,54020828
2025-04-30,77.6088,78.01,60.67,63.56,120370778
2025-05-31,63.59,69.88,61.75,67.15,106802602
2025-06-30,69.99,83.57,68.64,73.11,310811376
2025-07-31,73.63,81.13,73.32,79.59,113498555
2025-08-31,79.72,79.83,72.39,73.3,36588424
