Date,Open,High,Low,Close,Volume
2010-02-28,24.698,25.225,24.066,24.738,41288712
2010-03-31,24.698,24.728,23.355,23.589,30242087
2010-04-30,23.618,24.387,23.52,24.251,31459123
2010-05-31,24.28,24.28,22.77,22.965,30566355
2010-06-30,22.81,23.793,22.254,23.365,17660862
2010-07-31,23.452,25.313,23.17,25.303,22229621
2010-08-31,25.526,26.053,24.787,25.303,29660944
2010-09-30,25.508,27.339,25.458,26.764,32812840
2010-10-31,26.598,28.994,25.693,28.926,50968176
2010-11-30,28.994,30.825,27.494,28.332,55205272
2010-12-31,28.614,31.604,28.614,31.506,38053057
2011-01-31,31.731,33.464,30.533,33.396,57060614
2011-02-28,33.406,34.282,32.919,34.059,68142219
2011-03-31,33.99,34.652,31.04,33.338,82715677
2011-04-30,33.318,33.922,32.588,33.172,56282908
2011-05-31,33.143,33.357,31.117,31.876,60696479
2011-06-30,31.741,32.491,30.64,30.913,44407494
2011-07-31,30.835,32.549,30.825,31.41,40424635
2011-08-31,31.673,33.318,30.455,33.221,48764237
2011-09-30,33.056,33.192,28.848,28.897,39259060
2011-10-31,28.731,30.397,28.556,29.617,25944159
2011-11-30,29.14,30.036,27.796,28.234,22213064
2011-12-31,28.292,28.312,26.851,28.127,23903702
2012-01-31,28.459,28.76,27.601,28.244,26445340
2012-02-29,28.332,28.575,27.835,28.487,18632898
2012-03-31,28.429,28.731,26.841,27.367,21899987
2012-04-30,27.367,27.621,26.276,26.579,17730806
2012-05-31,26.521,26.734,25.283,25.4,14739910
2012-06-30,25.176,27.524,25.03,27.484,18695978
2012-07-31,27.699,29.647,27.601,29.345,38515173
2012-08-31,29.267,29.754,28.731,29.627,30129154
2012-09-30,29.675,30.065,28.137,28.644,23289421
2012-10-31,28.682,28.867,27.835,28.176,14748483
2012-11-30,28.292,28.41,27.416,28.098,11726673
2012-12-31,28.312,28.351,27.056,27.221,11071503
2013-01-31,27.474,27.601,26.744,27.182,19797070
2013-02-28,27.251,27.271,25.449,25.711,21849832
2013-03-31,25.576,25.731,25.205,25.225,20076710
2013-04-30,25.313,25.576,24.787,25.536,15606842
2013-05-31,25.361,25.673,24.563,24.825,13451939
2013-06-30,25.04,25.166,24.232,24.251,15283091
2013-07-31,24.222,24.738,23.822,23.988,11098120
2013-08-31,23.832,24.884,23.725,24.426,11133345
2013-09-30,24.66,24.972,24.358,24.631,12764273
2013-10-31,24.523,25.176,24.397,24.397,13736529
2013-11-30,24.475,24.475,23.998,24.193,11712197
2013-12-31,24.222,24.251,23.589,23.618,9846540
2014-01-31,23.618,24.202,23.413,24.007,9278300
2014-02-28,24.241,26.696,24.115,26.656,16415616
2014-03-31,26.764,28.195,26.724,27.592,28946452
2014-04-30,27.572,28.644,27.076,28.507,20449730
2014-05-31,28.429,28.517,26.724,26.988,21484537
2014-06-30,26.9,27.416,26.598,26.744,13173027
2014-07-31,26.618,26.783,25.323,26.111,16713752
2014-08-31,26.218,26.364,25.069,25.77,9538456
2014-09-30,25.936,26.004,24.348,24.884,8477311
2014-10-31,24.855,26.023,24.816,24.991,11093825
2014-11-30,24.991,25.293,24.572,24.875,8748970
2014-12-31,24.893,25.196,24.163,24.241,9141958
2015-01-31,24.153,24.553,22.41,22.537,11776876
2015-02-28,22.479,23.014,22.167,22.469,6673970
2015-03-31,22.449,22.497,21.426,21.563,8120880
2015-04-30,21.602,22.284,21.387,21.709,6153497
2015-05-31,21.641,22.206,21.232,21.261,9270182
2015-06-30,21.329,22.751,21.134,22.742,11105559
2015-07-31,22.644,22.79,20.774,20.901,12924038
2015-08-31,20.735,21.281,19.8,20.336,7913619
2015-09-30,20.248,20.657,19.995,20.336,5289659
2015-10-31,20.384,21.056,20.219,20.726,5379333
2015-11-30,20.676,20.744,19.683,19.976,5200767
2015-12-31,19.985,20.404,19.42,20.073,13737399
2016-01-31,19.976,19.985,19.158,19.469,4819809
2016-02-29,19.478,19.696,19.041,19.45,3163620
2016-03-31,19.401,20.726,19.323,20.053,10718365
2016-04-30,19.878,20.706,19.528,20.531,10676170
2016-05-31,20.55,21.007,20.213,20.754,10958194
2016-06-30,20.716,22.41,20.667,21.504,17001903
2016-07-31,21.582,21.602,19.888,20.063,20581450
2016-08-31,20.005,20.51,19.636,19.703,11813099
2016-09-30,19.771,20.277,19.43,19.459,8970666
2016-10-31,19.45,20.238,19.348,19.985,9365265
2016-11-30,19.966,19.985,19.396,19.42,11667801
2016-12-31,19.43,19.693,19.108,19.45,14766477
2017-01-31,19.478,20.453,19.43,19.868,18015454
2017-02-28,19.916,20.219,19.576,19.673,15022613
2017-03-31,19.713,19.936,19.07,19.265,15852516
2017-04-30,19.352,19.381,18.66,19.225,8917598
2017-05-31,19.333,19.838,19.217,19.459,11084218
2017-06-30,19.381,19.663,18.442,19.333,8251511
2017-07-31,19.518,19.781,19.021,19.411,15429019
2017-08-31,19.343,19.381,17.852,18.154,15270696
2017-09-30,18.145,18.68,18.09,18.485,16319504
2017-10-31,18.29,18.953,18.282,18.933,18373975
2017-11-30,18.895,19.001,18.417,18.583,12621242
2017-12-31,18.563,18.651,17.707,18.271,16595736
2018-01-31,18.3,18.515,17.969,18.34,16202937
2018-02-28,18.3,18.778,18.266,18.67,17271563
2018-03-31,18.768,19.167,18.106,18.32,23155107
2018-04-30,18.407,18.778,17.842,18.748,11356226
2018-05-31,18.748,19.031,18.164,18.71,9936928
2018-06-30,18.758,18.855,17.248,17.56,15792854
2018-07-31,17.414,17.464,16.781,17.073,14677518
2018-08-31,17.073,17.239,16.396,16.615,9597159
2018-09-30,16.43,16.8,16.372,16.469,10964039
2018-10-31,16.479,17.355,16.479,16.957,13916140
2018-11-30,17.073,17.326,16.577,16.839,10731754
2018-12-31,16.966,17.054,16.458,16.675,11576872
2019-01-31,16.616,17.078,16.616,16.655,6091620
2019-02-28,16.714,16.862,16.183,16.183,6873152
2019-03-31,16.212,16.655,15.927,16.212,8702649
2019-04-30,16.252,16.724,15.779,15.809,7193718
2019-05-31,15.769,16.59,15.179,16.36,7666373
2019-06-30,16.419,16.655,16.143,16.311,7447299
2019-07-31,16.36,16.628,15.691,15.691,5202676
2019-08-31,15.7,15.7,14.657,14.746,6358061
2019-09-30,14.687,15.632,14.391,15.612,7215970
2019-10-31,15.582,15.76,15.315,15.691,6130865
2019-11-30,15.681,16.03,15.681,15.897,5673210
2019-12-31,15.868,16.63,15.801,16.56,5652682
2020-01-31,16.66,16.66,15.63,15.65,4991449
2020-02-29,15.55,16.09,15.11,15.25,4698495
2020-03-31,15.35,15.65,13.5,14.07,7892062
2020-04-30,13.95,14.1,13.2,13.69,8573854
2020-05-31,13.67,14,13.42,13.66,7728970
2020-06-30,13.57,13.9,13.15,13.505,11414379
2020-07-31,13.58,14.19,13.36,14.18,14003374
2020-08-31,14.18,14.76,13.92,14.74,23831887
2020-09-30,14.77,14.985,14.48,14.74,20024541
2020-10-31,14.72,15,14.47,14.55,19297308
2020-11-30,14.53,15.69,14.5,15.56,16555558
2020-12-31,15.6,16.15,15.14,16.14,19041870
2021-01-31,16.32,16.6497,15.95,16.39,24587442
2021-02-28,16.46,17.61,16.31,17.3,29426950
2021-03-31,17.45,17.45,16.565,16.94,27047400
2021-04-30,17.04,18.7381,16.86,18.4,22365326
2021-05-31,18.57,19.36,18.02,18.59,37290918
2021-06-30,18.9,19.21,17.54,18.63,25834068
2021-07-31,18.85,19.39,17.6,18.65,19778600
2021-08-31,18.63,19.48,18.63,19.13,14801416
2021-09-30,19.1,19.2,18.32,19.12,17881807
2021-10-31,19.2,19.51,18.925,19.29,18849304
2021-11-30,19.42,20.37,19.12,19.36,26102844
2021-12-31,19.42,19.98,19.31,19.75,18186677
2022-01-31,19.69,20.39,19.54,20.19,26702063
2022-02-28,20.31,21.9,20.31,20.93,45290362
2022-03-31,21.32,22.64,21.23,21.88,107829205
2022-04-30,21.88,22.88,21.7001,22.07,64768584
2022-05-31,21.97,23.01,21.2701,21.99,57814220
2022-06-30,22.09,22.28,20.37,20.38,57060744
2022-07-31,20.36,20.52,19.29,20.19,43583125
2022-08-31,19.93,20.84,19.63,20.63,33497424
2022-09-30,20.52,20.845,19.93,20.02,31606521
2022-10-31,20.05,20.48,19.5,19.83,20717992
2022-11-30,19.9,20.21,19.69,20.05,19976323
2022-12-31,19.98,20.292,19.5425,20.15,32549572
2023-01-31,20.11,20.24,19.25,20.23,16688387
2023-02-28,20.19,20.74,19.901,20.19,16734499
2023-03-31,20.21,20.465,19.64,20.43,20404746
2023-04-30,20.53,21.3691,20.35,20.95,15091730
2023-05-31,20.94,21.16,20.34,20.46,14030240
2023-06-30,20.66,22.13,20.633,21.07,17288972
2023-07-31,21.16,22.38,21.13,21.93,14262971
2023-08-31,21.82,21.97,21.08,21.74,10459250
2023-09-30,21.81,22.38,21.39,21.41,6317723
2023-10-31,21.5,22.07,21.26,22.01,7757767
2023-11-30,21.95,22.49,21.59,22.28,10130078
2023-12-31,22.06,22.188,20.69,20.74,12039838
2024-01-31,20.84,21.67,20.385,21.63,10198915
2024-02-29,21.63,22.55,21.58,22.18,7622332
2024-03-31,22.21,24.88,22.03,24.76,10107937
2024-04-30,24.8,26.605,24.545,24.64,18738985
2024-05-31,24.34,25.775,23.35,23.97,18704195
2024-06-30,25.65,26.17,23.54,23.8,9904382
2024-07-31,23.53,24.59,23.24,23.74,6801096
2024-08-31,23.58,25.14,22.79,24.88,5446722
2024-09-30,24.68,27.1,24.19,26.09,6234925
2024-10-31,25.67,26.085,24.78,25.5,6696877
2024-11-30,25.55,26.92,24.86,26.76,7599179
2024-12-31,26.5,28.03,25.84,26.59,7406841
2025-01-31,26.66,28.017,26,27.6,7755862
2025-02-28,27.59,28.485,26.45,26.49,8579481
2025-03-31,26.335,27.032,25.86,26.34,6850799
2025-04-30,26.52,27.525,25.27,26.81,8576147
2025-05-31,26.63,27.835,26.47,26.7,5759397
2025-06-30,26.82,27.59,26.0119,26.15,6280509
2025-07-31,25.84,26.2852,25.59,25.9,4610019
2025-08-31,25.81,26.4497,25.622,26.21,972968
