Date,Open,High,Low,Close,Volume
2017-12-31,21.8807,22.1342,21.6664,21.712,19756519.256469
2018-01-31,21.6217,21.8099,20.8576,21.0066,28599440.050863
2018-02-28,20.9973,21.4222,20.8809,21.4045,36074442.055879
2018-03-31,21.4502,21.4763,21.043,21.3319,19712498.362033
2018-04-30,21.2685,21.8108,21.1697,21.8024,22003195.720436
2018-05-31,21.9105,22.5879,21.8919,22.3718,29667397.746108
2018-06-30,22.3978,22.7417,22.2087,22.5339,35373833.836356
2018-07-31,22.6876,22.8041,22.3718,22.5693,18639285.289523
2018-08-31,22.5973,23.1936,22.5786,22.7594,21119743.943304
2018-09-30,22.8777,22.9224,22.4883,22.8227,21416032.605132
2018-10-31,22.8321,23.3837,22.7781,23.3287,22605375.885786
2018-11-30,23.2384,23.5282,23.0585,23.4191,16317190.888588
2018-12-31,23.3837,23.5999,23.2291,23.2458,16649343.180691
2019-01-31,23.4378,23.4741,23.0082,23.1908,21950442.335739
2019-02-28,23.1544,23.6521,23.1544,23.4191,10566932.442763
2019-03-31,23.4098,23.8114,23.3465,23.775,11639946.976414
2019-04-30,23.7201,24.0676,23.6661,23.9028,13350059.831446
2019-05-31,23.8757,24.1776,23.8114,24.0397,10211266.710617
2019-06-30,24.022,24.0947,23.6474,23.7201,18772948.088719
2019-07-31,23.7937,24.4236,23.7862,24.4143,11218441.465783
2019-08-31,24.4786,24.5885,24.1133,24.5429,23751669.50264
2019-09-30,24.6519,24.7618,24.3603,24.7525,16030186.333094
2019-10-31,24.8075,24.8168,24.241,24.2867,17191102.068642
2019-11-30,24.296,24.6425,24.2596,24.5792,11193370.837173
2019-12-31,24.5513,24.5718,24.1617,24.1991,10303229.910257
2020-01-31,24.2736,24.6836,24.2206,24.4879,7036349.1760366
2020-02-29,24.5811,25.1495,24.5811,24.7208,13200726.413742
2020-03-31,24.6091,26.9293,22.9598,25.0004,69720707.715326
2020-04-30,25.1495,25.4896,24.9305,24.9631,41545526.962732
2020-05-31,24.9631,25.3545,24.7208,24.7861,32534195.84921
2020-06-30,24.7208,24.7395,24.1152,24.5251,38213702.557852
2020-07-31,24.5158,24.5298,23.407,23.5561,18740367.325312
2020-08-31,23.6586,23.6773,23.1508,23.202,25261973.922829
2020-09-30,23.1089,23.8543,23.1089,23.6213,36473778.824796
2020-10-31,23.6027,23.6762,23.2546,23.6399,37125104.333518
2020-11-30,23.6866,23.6959,22.997,23.1275,28360866.09885
2020-12-31,23.0343,23.0622,22.5078,22.5871,21644735.419697
2021-01-31,22.4845,22.8339,22.4473,22.7548,20230980.983389
2021-02-28,22.8107,23.0063,22.5218,22.8479,22971094.123312
2021-03-31,22.8293,23.4349,22.7827,23.407,35685569.894623
2021-04-30,23.3418,23.379,22.7081,22.9038,17429269.28429
2021-05-31,22.8479,22.9131,22.4659,22.5684,18311007.188133
2021-06-30,22.5031,23.1648,22.4752,23.1368,23248281.200507
2021-07-31,23.1461,23.3418,23.0063,23.0808,21267419.293237
2021-08-31,23.0343,23.4442,22.9924,23.1927,16911457.402323
2021-09-30,23.1368,23.6213,23.0156,23.584,16943052.983715
2021-10-31,23.5095,23.6585,23.3139,23.5282,17801504.962317
2021-11-30,23.5188,24.2269,23.4442,23.9474,22545645.738253
2021-12-31,23.9474,24.2084,23.8729,23.8822,26353153.152334
2022-01-31,23.9847,24.2899,23.6306,24.1059,38168939.020763
2022-02-28,24.0407,24.3761,23.7424,24.1152,43772771.301694
2022-03-31,24.227,24.7675,24.2084,24.5065,41809407.64362
2022-04-30,24.5718,25.8763,24.5438,25.6899,39823785.096458
2022-05-31,25.7924,26.1558,25.2707,25.3545,84200450.43679
2022-06-30,25.3824,26.2863,25.3265,26.0533,71010576.049781
2022-07-31,26.2211,27.2087,26.1323,26.3609,64689231.843526
2022-08-31,26.2676,27.2274,26.072,27.1249,107485338.98341
2022-09-30,27.2927,28.6624,26.9758,28.094,111316169.88414
2022-10-31,28.1079,28.4911,27.4697,27.9822,107099184.12157
2022-11-30,27.8052,28.3549,26.5752,26.659,101889340.93855
2022-12-31,26.3795,26.5844,26.044,26.1413,97642481.884923
2023-01-31,26.3857,26.628,25.6734,25.8593,66401947.60193
2023-02-28,25.7841,26.7899,25.5867,26.7147,82981039.18793
2023-03-31,26.5643,26.9497,26.0473,26.2071,79144434.777796
2023-04-30,26.1601,26.3011,25.813,26.0849,42932067.936712
2023-05-31,26.1037,26.9967,25.9392,26.8933,56484284.494094
2023-06-30,26.8463,26.945,25.7559,26.6771,48196966.37126
2023-07-31,26.7147,26.8839,25.8969,26.5267,30775284.609219
2023-08-31,26.6395,27.3445,26.5267,27.1565,31248576.221037
2023-09-30,27.0907,28.1152,27.0813,27.9461,23240736.022636
2023-10-31,28.0589,28.2657,27.8333,28.2281,32984474.899349
2023-11-30,28.3221,28.355,27.2599,27.5325,44072674.423194
2023-12-31,27.5513,27.7675,26.915,27.09,40370652.971652
2024-01-31,27.29,27.88,27.26,27.83,29220471
